time,NAME,X,Y,SPD,HDG,TYPE,COLOR,MODE,ALLSTOP,TIME,LENGTH,src
1722608676.124126,ned,24.34,-4.95,0.16,289.01,kayak,gray70,PARK,ManualOverride,1254,1722608676.12,4,pNodeReporter
1722608676.876206,ned,24.24,-5.04,0.16,286.39,kayak,gray70,PARK,ManualOverride,1255,1722608676.88,4,pNodeReporter
1722608679.888066,ned,23.89,-5.13,0.12,285.39,kayak,gray70,PARK,ManualOverride,1256,1722608679.89,4,pNodeReporter
1722608682.901726,ned,23.52,-5.11,0.13,285.39,kayak,gray70,PARK,ManualOverride,1257,1722608682.9,4,pNodeReporter
1722608685.915446,ned,23.16,-5.17,0.1,285.39,kayak,gray70,PARK,ManualOverride,1258,1722608685.92,4,pNodeReporter
1722608688.927196,ned,22.86,-5.17,0.11,285.39,kayak,gray70,PARK,ManualOverride,1259,1722608688.93,4,pNodeReporter
1722608691.935606,ned,22.61,-5.06,0.09,285.39,kayak,gray70,PARK,ManualOverride,1260,1722608691.94,4,pNodeReporter
1722608694.947856,ned,22.38,-4.93,0.09,285.39,kayak,gray70,PARK,ManualOverride,1261,1722608694.95,4,pNodeReporter
1722608697.956926,ned,22.11,-4.85,0.08,285.39,kayak,gray70,PARK,ManualOverride,1262,1722608697.96,4,pNodeReporter
1722608700.9662461,ned,21.86,-4.74,0.08,285.39,kayak,gray70,PARK,ManualOverride,1263,1722608700.97,4,pNodeReporter
1722608703.980036,ned,21.67,-4.61,0.07,285.39,kayak,gray70,PARK,ManualOverride,1264,1722608703.98,4,pNodeReporter
1722608706.991046,ned,21.49,-4.48,0.05,285.39,kayak,gray70,PARK,ManualOverride,1265,1722608706.99,4,pNodeReporter
1722608709.999186,ned,21.31,-4.41,0.06,285.39,kayak,gray70,PARK,ManualOverride,1266,1722608710,4,pNodeReporter
1722608713.012046,ned,21.12,-4.33,0.05,285.39,kayak,gray70,PARK,ManualOverride,1267,1722608713.01,4,pNodeReporter
1722608716.020646,ned,20.92,-4.28,0.06,285.39,kayak,gray70,PARK,ManualOverride,1268,1722608716.02,4,pNodeReporter
1722608719.030916,ned,20.75,-4.19,0.03,285.39,kayak,gray70,PARK,ManualOverride,1269,1722608719.03,4,pNodeReporter
1722608722.0420861,ned,20.56,-4.11,0.04,285.39,kayak,gray70,PARK,ManualOverride,1270,1722608722.04,4,pNodeReporter
1722608725.0505261,ned,20.45,-4,0.06,285.39,kayak,gray70,PARK,ManualOverride,1271,1722608725.05,4,pNodeReporter
1722608728.063556,ned,20.36,-3.85,0.03,285.39,kayak,gray70,PARK,ManualOverride,1272,1722608728.06,4,pNodeReporter
1722608731.072166,ned,20.29,-3.69,0.04,285.39,kayak,gray70,PARK,ManualOverride,1273,1722608731.07,4,pNodeReporter
1722608734.082856,ned,20.25,-3.56,0.06,285.39,kayak,gray70,PARK,ManualOverride,1274,1722608734.08,4,pNodeReporter
1722608737.093456,ned,20.18,-3.39,0.04,285.39,kayak,gray70,PARK,ManualOverride,1275,1722608737.09,4,pNodeReporter
1722608740.102396,ned,20.05,-3.33,0.06,285.39,kayak,gray70,PARK,ManualOverride,1276,1722608740.1,4,pNodeReporter
1722608743.115716,ned,19.96,-3.3,0.05,285.39,kayak,gray70,PARK,ManualOverride,1277,1722608743.12,4,pNodeReporter
1722608746.129806,ned,19.89,-3.32,0.07,285.39,kayak,gray70,PARK,ManualOverride,1278,1722608746.13,4,pNodeReporter
1722608749.143726,ned,19.79,-3.3,0.05,285.39,kayak,gray70,PARK,ManualOverride,1279,1722608749.14,4,pNodeReporter
1722608752.158036,ned,19.74,-3.3,0.06,285.39,kayak,gray70,PARK,ManualOverride,1280,1722608752.16,4,pNodeReporter
1722608755.1718261,ned,19.63,-3.33,0.09,285.39,kayak,gray70,PARK,ManualOverride,1281,1722608755.17,4,pNodeReporter
1722608758.185546,ned,19.52,-3.39,0.09,285.39,kayak,gray70,PARK,ManualOverride,1282,1722608758.19,4,pNodeReporter
1722608761.199006,ned,19.4,-3.46,0.08,285.39,kayak,gray70,PARK,ManualOverride,1283,1722608761.2,4,pNodeReporter
1722608764.213296,ned,19.26,-3.5,0.06,285.39,kayak,gray70,PARK,ManualOverride,1284,1722608764.21,4,pNodeReporter
1722608767.227466,ned,19.08,-3.63,0.06,285.39,kayak,gray70,PARK,ManualOverride,1285,1722608767.23,4,pNodeReporter
1722608770.2416961,ned,18.95,-3.72,0.04,285.39,kayak,gray70,PARK,ManualOverride,1286,1722608770.24,4,pNodeReporter
1722608773.254746,ned,18.84,-3.76,0.02,285.39,kayak,gray70,PARK,ManualOverride,1287,1722608773.25,4,pNodeReporter
1722608776.263366,ned,18.67,-3.8,0.04,285.39,kayak,gray70,PARK,ManualOverride,1288,1722608776.26,4,pNodeReporter
1722608779.275006,ned,18.59,-3.82,0.05,285.39,kayak,gray70,PARK,ManualOverride,1289,1722608779.27,4,pNodeReporter
1722608782.285616,ned,18.48,-3.87,0.04,285.39,kayak,gray70,PARK,ManualOverride,1290,1722608782.29,4,pNodeReporter
1722608785.293996,ned,18.52,-3.76,0.03,285.39,kayak,gray70,PARK,ManualOverride,1291,1722608785.29,4,pNodeReporter
1722608788.3078861,ned,18.51,-3.63,0.05,285.39,kayak,gray70,PARK,ManualOverride,1292,1722608788.31,4,pNodeReporter
1722608791.320206,ned,18.47,-3.46,0.04,285.39,kayak,gray70,PARK,ManualOverride,1293,1722608791.32,4,pNodeReporter
1722608794.329166,ned,18.38,-3.28,0.06,285.39,kayak,gray70,PARK,ManualOverride,1294,1722608794.33,4,pNodeReporter
1722608797.341456,ned,18.22,-3.15,0.05,285.39,kayak,gray70,PARK,ManualOverride,1295,1722608797.34,4,pNodeReporter
1722608800.3556361,ned,18.11,-3.04,0.05,285.39,kayak,gray70,PARK,ManualOverride,1296,1722608800.36,4,pNodeReporter
1722608803.364316,ned,18.04,-2.95,0.04,285.39,kayak,gray70,PARK,ManualOverride,1297,1722608803.36,4,pNodeReporter
1722608806.375916,ned,17.93,-2.87,0.03,285.39,kayak,gray70,PARK,ManualOverride,1298,1722608806.38,4,pNodeReporter
1722608809.387266,ned,17.81,-2.87,0.03,285.39,kayak,gray70,PARK,ManualOverride,1299,1722608809.39,4,pNodeReporter
1722608812.395526,ned,17.66,-2.91,0.05,285.39,kayak,gray70,PARK,ManualOverride,1300,1722608812.4,4,pNodeReporter
1722608815.408796,ned,17.56,-3,0.05,285.39,kayak,gray70,PARK,ManualOverride,1301,1722608815.41,4,pNodeReporter
1722608818.422066,ned,17.43,-2.96,0.05,285.39,kayak,gray70,PARK,ManualOverride,1302,1722608818.42,4,pNodeReporter
1722608821.430596,ned,17.3,-3.02,0.02,285.39,kayak,gray70,PARK,ManualOverride,1303,1722608821.43,4,pNodeReporter
1722608824.441596,ned,17.19,-3,0.03,285.39,kayak,gray70,PARK,ManualOverride,1304,1722608824.44,4,pNodeReporter
1722608827.451946,ned,17.06,-3.08,0.02,285.39,kayak,gray70,PARK,ManualOverride,1305,1722608827.45,4,pNodeReporter
1722608830.460536,ned,16.95,-3.13,0.05,285.39,kayak,gray70,PARK,ManualOverride,1306,1722608830.46,4,pNodeReporter
1722608833.4736362,ned,16.84,-3.24,0.03,285.39,kayak,gray70,PARK,ManualOverride,1307,1722608833.47,4,pNodeReporter
1722608836.482506,ned,16.78,-3.13,0.04,285.39,kayak,gray70,PARK,ManualOverride,1308,1722608836.48,4,pNodeReporter
1722608839.493866,ned,16.81,-3.11,0.02,285.39,kayak,gray70,PARK,ManualOverride,1309,1722608839.49,4,pNodeReporter
1722608842.504086,ned,16.77,-3.09,0.04,285.39,kayak,gray70,PARK,ManualOverride,1310,1722608842.5,4,pNodeReporter
1722608845.512476,ned,16.71,-3.09,0.05,285.39,kayak,gray70,PARK,ManualOverride,1311,1722608845.51,4,pNodeReporter
1722608848.525736,ned,16.71,-3.11,0.02,285.39,kayak,gray70,PARK,ManualOverride,1312,1722608848.53,4,pNodeReporter
1722608851.534406,ned,16.8,-3.19,0.02,285.39,kayak,gray70,PARK,ManualOverride,1313,1722608851.53,4,pNodeReporter
1722608854.546016,ned,16.74,-3.11,0.04,285.39,kayak,gray70,PARK,ManualOverride,1314,1722608854.55,4,pNodeReporter
1722608857.559726,ned,16.71,-3.09,0.04,285.39,kayak,gray70,PARK,ManualOverride,1315,1722608857.56,4,pNodeReporter
1722608860.573856,ned,16.63,-3.17,0.03,285.39,kayak,gray70,PARK,ManualOverride,1316,1722608860.57,4,pNodeReporter
1722608863.588106,ned,16.56,-3.19,0.04,285.39,kayak,gray70,PARK,ManualOverride,1317,1722608863.59,4,pNodeReporter
1722608866.601826,ned,16.5,-3.09,0.05,285.39,kayak,gray70,PARK,ManualOverride,1318,1722608866.6,4,pNodeReporter
1722608869.615496,ned,16.43,-3.17,0.02,285.39,kayak,gray70,PARK,ManualOverride,1319,1722608869.62,4,pNodeReporter
1722608872.629636,ned,16.37,-3.24,0.04,285.39,kayak,gray70,PARK,ManualOverride,1320,1722608872.63,4,pNodeReporter
1722608875.643376,ned,16.24,-3.32,0.04,285.39,kayak,gray70,PARK,ManualOverride,1321,1722608875.64,4,pNodeReporter
1722608878.656236,ned,16.13,-3.32,0.03,285.39,kayak,gray70,PARK,ManualOverride,1322,1722608878.66,4,pNodeReporter
1722608881.664486,ned,16.03,-3.26,0.03,285.39,kayak,gray70,PARK,ManualOverride,1323,1722608881.66,4,pNodeReporter
1722608884.6767561,ned,15.92,-3.22,0.04,285.39,kayak,gray70,PARK,ManualOverride,1324,1722608884.68,4,pNodeReporter
1722608887.690886,ned,15.81,-3.19,0.05,285.39,kayak,gray70,PARK,ManualOverride,1325,1722608887.69,4,pNodeReporter
1722608890.700506,ned,15.74,-3.15,0.02,285.39,kayak,gray70,PARK,ManualOverride,1326,1722608890.7,4,pNodeReporter
1722608893.710176,ned,15.62,-3.06,0.03,285.39,kayak,gray70,PARK,ManualOverride,1327,1722608893.71,4,pNodeReporter
1722608896.724356,ned,15.56,-2.93,0.05,285.39,kayak,gray70,PARK,ManualOverride,1328,1722608896.72,4,pNodeReporter
1722608899.734986,ned,15.51,-2.87,0.05,285.39,kayak,gray70,PARK,ManualOverride,1329,1722608899.73,4,pNodeReporter
1722608902.743606,ned,15.44,-2.8,0.05,285.39,kayak,gray70,PARK,ManualOverride,1330,1722608902.74,4,pNodeReporter
1722608905.757086,ned,15.33,-2.8,0.05,285.39,kayak,gray70,PARK,ManualOverride,1331,1722608905.76,4,pNodeReporter
1722608908.7711961,ned,15.25,-2.82,0.03,285.39,kayak,gray70,PARK,ManualOverride,1332,1722608908.77,4,pNodeReporter
1722608911.782676,ned,15.14,-2.76,0.03,285.39,kayak,gray70,PARK,ManualOverride,1333,1722608911.78,4,pNodeReporter
1722608914.791026,ned,15.04,-2.89,0.01,285.39,kayak,gray70,PARK,ManualOverride,1334,1722608914.79,4,pNodeReporter
1722608917.803996,ned,14.91,-2.98,0.07,285.39,kayak,gray70,PARK,ManualOverride,1335,1722608917.8,4,pNodeReporter
1722608920.817236,ned,14.69,-3,0.05,285.39,kayak,gray70,PARK,ManualOverride,1336,1722608920.82,4,pNodeReporter
1722608923.8254461,ned,14.5,-3.02,0.05,285.39,kayak,gray70,PARK,ManualOverride,1337,1722608923.83,4,pNodeReporter
1722608926.836566,ned,14.32,-3,0.04,285.39,kayak,gray70,PARK,ManualOverride,1338,1722608926.84,4,pNodeReporter
1722608929.846846,ned,14.1,-2.85,0.05,285.39,kayak,gray70,PARK,ManualOverride,1339,1722608929.85,4,pNodeReporter
1722608932.8551261,ned,13.92,-2.78,0.03,285.39,kayak,gray70,PARK,ManualOverride,1340,1722608932.86,4,pNodeReporter
1722608935.868256,ned,13.73,-2.61,0.07,285.39,kayak,gray70,PARK,ManualOverride,1341,1722608935.87,4,pNodeReporter
1722608938.8765461,ned,13.58,-2.69,0.05,285.39,kayak,gray70,PARK,ManualOverride,1342,1722608938.88,4,pNodeReporter
1722608940.255336,ned,13.7,-2.67,0.2,356.99,kayak,gray70,PARK,ManualOverride,1343,1722608940.26,4,pNodeReporter
1722608940.380766,ned,13.73,-2.65,0.22,25.34,kayak,gray70,PARK,ManualOverride,1344,1722608940.38,4,pNodeReporter
1722608940.632026,ned,13.77,-2.61,0.25,41.19,kayak,gray70,PARK,ManualOverride,1345,1722608940.63,4,pNodeReporter
1722608940.757906,ned,13.83,-2.59,0.32,51.38,kayak,gray70,PARK,ManualOverride,1346,1722608940.76,4,pNodeReporter
1722608941.009186,ned,13.87,-2.56,0.33,54.16,kayak,gray70,PARK,ManualOverride,1347,1722608941.01,4,pNodeReporter
1722608941.762656,ned,14.13,-2.35,0.44,50.17,kayak,gray70,PARK,ManualOverride,1348,1722608941.76,4,pNodeReporter
1722608943.018296,ned,14.44,-2.04,0.36,46.94,kayak,gray70,PARK,ManualOverride,1349,1722608943.02,4,pNodeReporter
1722608943.645216,ned,14.59,-1.91,0.34,44.86,kayak,gray70,PARK,ManualOverride,1350,1722608943.65,4,pNodeReporter
1722608944.272006,ned,14.76,-1.72,0.37,47.41,kayak,gray70,PARK,ManualOverride,1351,1722608944.27,4,pNodeReporter
1722608944.3974361,ned,14.81,-1.67,0.34,50.98,kayak,gray70,PARK,ManualOverride,1352,1722608944.4,4,pNodeReporter
1722608944.898916,ned,14.92,-1.57,0.32,48.67,kayak,gray70,PARK,ManualOverride,1353,1722608944.9,4,pNodeReporter
1722608945.275046,ned,15.02,-1.48,0.31,46.06,kayak,gray70,PARK,ManualOverride,1354,1722608945.27,4,pNodeReporter
1722608945.400506,ned,15.06,-1.43,0.29,43.87,kayak,gray70,PARK,ManualOverride,1355,1722608945.4,4,pNodeReporter
1722608945.651236,ned,15.09,-1.39,0.29,40.37,kayak,gray70,PARK,ManualOverride,1356,1722608945.65,4,pNodeReporter
1722608945.901956,ned,15.13,-1.33,0.26,38.15,kayak,gray70,PARK,ManualOverride,1357,1722608945.9,4,pNodeReporter
1722608946.0273461,ned,15.17,-1.3,0.27,40.21,kayak,gray70,PARK,ManualOverride,1358,1722608946.03,4,pNodeReporter
1722608946.654066,ned,15.26,-1.2,0.2,42.44,kayak,gray70,PARK,ManualOverride,1359,1722608946.65,4,pNodeReporter
1722608947.406326,ned,15.18,-1.2,0.29,291.74,kayak,gray70,PARK,ManualOverride,1360,1722608947.41,4,pNodeReporter
1722608947.6570961,ned,15.11,-1.24,0.35,264.18,kayak,gray70,PARK,ManualOverride,1361,1722608947.66,4,pNodeReporter
1722608947.907866,ned,15.04,-1.26,0.38,258.6,kayak,gray70,PARK,ManualOverride,1362,1722608947.91,4,pNodeReporter
1722608948.033506,ned,14.98,-1.26,0.33,261.68,kayak,gray70,PARK,ManualOverride,1363,1722608948.03,4,pNodeReporter
1722608948.285016,ned,14.89,-1.24,0.4,266.43,kayak,gray70,PARK,ManualOverride,1364,1722608948.28,4,pNodeReporter
1722608948.5362961,ned,14.72,-1.2,0.38,272.21,kayak,gray70,PARK,ManualOverride,1365,1722608948.54,4,pNodeReporter
1722608948.913276,ned,14.65,-1.19,0.32,274.97,kayak,gray70,PARK,ManualOverride,1366,1722608948.91,4,pNodeReporter
1722608949.038986,ned,14.56,-1.15,0.33,277.8,kayak,gray70,PARK,ManualOverride,1367,1722608949.04,4,pNodeReporter
1722608949.290596,ned,14.5,-1.11,0.3,281.2,kayak,gray70,PARK,ManualOverride,1368,1722608949.29,4,pNodeReporter
1722608949.918416,ned,14.29,-1.06,0.29,284.83,kayak,gray70,PARK,ManualOverride,1369,1722608949.92,4,pNodeReporter
1722608950.295336,ned,14.17,-1.02,0.23,282.38,kayak,gray70,PARK,ManualOverride,1370,1722608950.29,4,pNodeReporter
1722608952.426826,ned,13.74,-0.74,0.25,289.84,kayak,gray70,PARK,ManualOverride,1371,1722608952.43,4,pNodeReporter
1722608952.928356,ned,13.54,-0.65,0.26,287.64,kayak,gray70,PARK,ManualOverride,1372,1722608952.93,4,pNodeReporter
1722608953.429766,ned,13.42,-0.59,0.25,284.44,kayak,gray70,PARK,ManualOverride,1373,1722608953.43,4,pNodeReporter
1722608953.680496,ned,13.33,-0.59,0.34,276.36,kayak,gray70,PARK,ManualOverride,1374,1722608953.68,4,pNodeReporter
1722608953.805906,ned,13.24,-0.59,0.4,271.41,kayak,gray70,PARK,ManualOverride,1375,1722608953.81,4,pNodeReporter
1722608954.934026,ned,13.05,-0.59,0.13,270.51,kayak,gray70,PARK,ManualOverride,1376,1722608954.93,4,pNodeReporter
1722608957.9469361,ned,12.72,-0.63,0.03,270.51,kayak,gray70,PARK,ManualOverride,1377,1722608957.95,4,pNodeReporter
1722608960.955216,ned,12.72,-0.5,0.03,270.51,kayak,gray70,PARK,ManualOverride,1378,1722608960.96,4,pNodeReporter
1722608963.212106,ned,12.65,-0.22,0.03,270.51,kayak,gray70,PARK,ManualOverride,1379,1722608963.21,4,pNodeReporter
1722608963.840126,ned,12.7,-0.06,0.19,328.33,kayak,gray70,PARK,ManualOverride,1380,1722608963.84,4,pNodeReporter
1722608964.091386,ned,12.73,0,0.22,16.05,kayak,gray70,PARK,ManualOverride,1381,1722608964.09,4,pNodeReporter
1722608964.217086,ned,12.74,0.04,0.19,28.99,kayak,gray70,PARK,ManualOverride,1382,1722608964.22,4,pNodeReporter
1722608965.096326,ned,12.83,0.17,0.23,35.19,kayak,gray70,PARK,ManualOverride,1383,1722608965.1,4,pNodeReporter
1722608965.222076,ned,12.87,0.19,0.24,42.61,kayak,gray70,PARK,ManualOverride,1384,1722608965.22,4,pNodeReporter
1722608965.473316,ned,12.94,0.22,0.32,55.88,kayak,gray70,PARK,ManualOverride,1385,1722608965.47,4,pNodeReporter
1722608965.849476,ned,13,0.28,0.22,63.4,kayak,gray70,PARK,ManualOverride,1386,1722608965.85,4,pNodeReporter
1722608966.100176,ned,13.06,0.3,0.25,66.66,kayak,gray70,PARK,ManualOverride,1387,1722608966.1,4,pNodeReporter
1722608967.980336,ned,13.22,0.43,0.08,68.55,kayak,gray70,PARK,ManualOverride,1388,1722608967.98,4,pNodeReporter
1722608969.108566,ned,13.13,0.46,0.18,357.32,kayak,gray70,PARK,ManualOverride,1389,1722608969.11,4,pNodeReporter
1722608970.111356,ned,13,0.41,0.05,357.32,kayak,gray70,PARK,ManualOverride,1390,1722608970.11,4,pNodeReporter
1722608970.613056,ned,12.87,0.37,0.2,305.01,kayak,gray70,PARK,ManualOverride,1391,1722608970.61,4,pNodeReporter
1722608970.738756,ned,12.84,0.35,0.17,290.32,kayak,gray70,PARK,ManualOverride,1392,1722608970.74,4,pNodeReporter
1722608971.743796,ned,12.76,0.17,0.16,290.32,kayak,gray70,PARK,ManualOverride,1393,1722608971.74,4,pNodeReporter
1722608972.8742561,ned,12.69,0,0.1,290.32,kayak,gray70,PARK,ManualOverride,1394,1722608972.87,4,pNodeReporter
1722608973.753936,ned,12.46,-0.09,0.22,282.26,kayak,gray70,PARK,ManualOverride,1395,1722608973.75,4,pNodeReporter
1722608974.2564461,ned,12.31,-0.02,0.2,286.38,kayak,gray70,PARK,ManualOverride,1396,1722608974.26,4,pNodeReporter
1722608974.507756,ned,12.22,0.06,0.22,300.2,kayak,gray70,PARK,ManualOverride,1397,1722608974.51,4,pNodeReporter
1722608974.759196,ned,12.14,0.11,0.21,307.96,kayak,gray70,PARK,ManualOverride,1398,1722608974.76,4,pNodeReporter
1722608975.261836,ned,11.98,0.19,0.19,288.86,kayak,gray70,PARK,ManualOverride,1399,1722608975.26,4,pNodeReporter
1722608975.6381161,ned,11.9,0.3,0.22,308.87,kayak,gray70,PARK,ManualOverride,1400,1722608975.64,4,pNodeReporter
1722608975.8888261,ned,11.84,0.43,0.39,335.53,kayak,gray70,PARK,ManualOverride,1401,1722608975.89,4,pNodeReporter
1722608976.014206,ned,11.77,0.56,0.43,338.68,kayak,gray70,PARK,ManualOverride,1402,1722608976.01,4,pNodeReporter
1722608976.264966,ned,11.76,0.63,0.31,344.72,kayak,gray70,PARK,ManualOverride,1403,1722608976.26,4,pNodeReporter
1722608977.3948061,ned,11.51,0.89,0.21,331.93,kayak,gray70,PARK,ManualOverride,1404,1722608977.39,4,pNodeReporter
1722608978.0233061,ned,11.48,0.98,0.2,339.59,kayak,gray70,PARK,ManualOverride,1405,1722608978.02,4,pNodeReporter
1722608978.274036,ned,11.4,1.06,0.35,325.81,kayak,gray70,PARK,ManualOverride,1406,1722608978.27,4,pNodeReporter
1722608978.399486,ned,11.38,1.13,0.35,335.39,kayak,gray70,PARK,ManualOverride,1407,1722608978.4,4,pNodeReporter
1722608978.650206,ned,11.32,1.15,0.2,338.24,kayak,gray70,PARK,ManualOverride,1408,1722608978.65,4,pNodeReporter
1722608979.277136,ned,11.17,1.24,0.19,330.63,kayak,gray70,PARK,ManualOverride,1409,1722608979.28,4,pNodeReporter
1722608979.653276,ned,11.09,1.28,0.16,334.22,kayak,gray70,PARK,ManualOverride,1410,1722608979.65,4,pNodeReporter
1722608979.778686,ned,11.05,1.3,0.22,337.72,kayak,gray70,PARK,ManualOverride,1411,1722608979.78,4,pNodeReporter
1722608980.280106,ned,10.95,1.48,0.39,343.98,kayak,gray70,PARK,ManualOverride,1412,1722608980.28,4,pNodeReporter
1722608981.410326,ned,10.75,1.67,0.01,343.98,kayak,gray70,PARK,ManualOverride,1413,1722608981.41,4,pNodeReporter
1722608983.669946,ned,10.5,1.78,0.01,343.98,kayak,gray70,PARK,ManualOverride,1414,1722608983.67,4,pNodeReporter
1722608984.923536,ned,10.35,2,0.01,343.98,kayak,gray70,PARK,ManualOverride,1415,1722608984.92,4,pNodeReporter
1722608986.803936,ned,10.16,2.22,0.03,343.98,kayak,gray70,PARK,ManualOverride,1416,1722608986.8,4,pNodeReporter
1722608988.811316,ned,9.97,2.5,0.02,343.98,kayak,gray70,PARK,ManualOverride,1417,1722608988.81,4,pNodeReporter
1722608991.825256,ned,9.81,2.67,0.02,343.98,kayak,gray70,PARK,ManualOverride,1418,1722608991.83,4,pNodeReporter
1722608994.835926,ned,9.69,2.72,0.03,343.98,kayak,gray70,PARK,ManualOverride,1419,1722608994.84,4,pNodeReporter
1722608997.848436,ned,9.45,2.76,0.01,343.98,kayak,gray70,PARK,ManualOverride,1420,1722608997.85,4,pNodeReporter
1722609000.861406,ned,9.35,2.82,0,343.98,kayak,gray70,PARK,ManualOverride,1421,1722609000.86,4,pNodeReporter
1722609003.873946,ned,9.39,2.83,0.01,343.98,kayak,gray70,PARK,ManualOverride,1422,1722609003.87,4,pNodeReporter
1722609006.885916,ned,9.53,2.8,0.01,343.98,kayak,gray70,PARK,ManualOverride,1423,1722609006.89,4,pNodeReporter
1722609009.521126,ned,9.73,2.67,0.01,343.98,kayak,gray70,PARK,ManualOverride,1424,1722609009.52,4,pNodeReporter
1722609011.656476,ned,9.87,2.46,0,343.98,kayak,gray70,PARK,ManualOverride,1425,1722609011.66,4,pNodeReporter
1722609014.670546,ned,9.98,2.26,0.01,343.98,kayak,gray70,PARK,ManualOverride,1426,1722609014.67,4,pNodeReporter
1722609017.684516,ned,9.97,2.06,0.02,343.98,kayak,gray70,PARK,ManualOverride,1427,1722609017.68,4,pNodeReporter
1722609020.6985161,ned,9.97,1.87,0.01,343.98,kayak,gray70,PARK,ManualOverride,1428,1722609020.7,4,pNodeReporter
1722609023.712226,ned,9.98,1.72,0.01,343.98,kayak,gray70,PARK,ManualOverride,1429,1722609023.71,4,pNodeReporter
1722609026.725886,ned,9.98,1.63,0.01,343.98,kayak,gray70,PARK,ManualOverride,1430,1722609026.73,4,pNodeReporter
1722609029.7397661,ned,10.05,1.52,0,343.98,kayak,gray70,PARK,ManualOverride,1431,1722609029.74,4,pNodeReporter
1722609032.754286,ned,10.1,1.35,0.02,343.98,kayak,gray70,PARK,ManualOverride,1432,1722609032.75,4,pNodeReporter
1722609034.885856,ned,10.17,1.15,0.01,343.98,kayak,gray70,PARK,ManualOverride,1433,1722609034.89,4,pNodeReporter
1722609037.392976,ned,10.28,0.94,0.01,343.98,kayak,gray70,PARK,ManualOverride,1434,1722609037.39,4,pNodeReporter
1722609040.405906,ned,10.38,0.82,0.01,343.98,kayak,gray70,PARK,ManualOverride,1435,1722609040.41,4,pNodeReporter
1722609043.414576,ned,10.44,0.65,0,343.98,kayak,gray70,PARK,ManualOverride,1436,1722609043.41,4,pNodeReporter
1722609046.425546,ned,10.58,0.48,0.02,343.98,kayak,gray70,PARK,ManualOverride,1437,1722609046.43,4,pNodeReporter
1722609049.436786,ned,10.7,0.35,0.01,343.98,kayak,gray70,PARK,ManualOverride,1438,1722609049.44,4,pNodeReporter
1722609051.567966,ned,10.86,0.15,0.01,343.98,kayak,gray70,PARK,ManualOverride,1439,1722609051.57,4,pNodeReporter
1722609053.198426,ned,11.02,-0.04,0.01,343.98,kayak,gray70,PARK,ManualOverride,1440,1722609053.2,4,pNodeReporter
1722609055.8358061,ned,11.18,-0.2,0,343.98,kayak,gray70,PARK,ManualOverride,1441,1722609055.84,4,pNodeReporter
1722609058.850096,ned,11.21,-0.39,0.01,343.98,kayak,gray70,PARK,ManualOverride,1442,1722609058.85,4,pNodeReporter
1722609061.863846,ned,11.2,-0.48,0.01,343.98,kayak,gray70,PARK,ManualOverride,1443,1722609061.86,4,pNodeReporter
1722609064.877496,ned,11.28,-0.61,0.01,343.98,kayak,gray70,PARK,ManualOverride,1444,1722609064.88,4,pNodeReporter
1722609067.891526,ned,11.39,-0.65,0.02,343.98,kayak,gray70,PARK,ManualOverride,1445,1722609067.89,4,pNodeReporter
1722609070.904576,ned,11.44,-0.7,0.01,343.98,kayak,gray70,PARK,ManualOverride,1446,1722609070.9,4,pNodeReporter
1722609073.9134061,ned,11.46,-0.83,0.01,343.98,kayak,gray70,PARK,ManualOverride,1447,1722609073.91,4,pNodeReporter
1722609076.924606,ned,11.44,-1.02,0.01,343.98,kayak,gray70,PARK,ManualOverride,1448,1722609076.92,4,pNodeReporter
1722609079.934986,ned,11.43,-1.17,0.01,343.98,kayak,gray70,PARK,ManualOverride,1449,1722609079.93,4,pNodeReporter
1722609082.943446,ned,11.43,-1.22,0.01,343.98,kayak,gray70,PARK,ManualOverride,1450,1722609082.94,4,pNodeReporter
1722609085.957316,ned,11.4,-1.22,0.02,343.98,kayak,gray70,PARK,ManualOverride,1451,1722609085.96,4,pNodeReporter
1722609088.965526,ned,11.35,-1.24,0.01,343.98,kayak,gray70,PARK,ManualOverride,1452,1722609088.97,4,pNodeReporter
1722609091.976396,ned,11.27,-1.24,0,343.98,kayak,gray70,PARK,ManualOverride,1453,1722609091.98,4,pNodeReporter
1722609094.986496,ned,11.2,-1.26,0.01,343.98,kayak,gray70,PARK,ManualOverride,1454,1722609094.99,4,pNodeReporter
1722609097.994636,ned,11.13,-1.28,0.01,343.98,kayak,gray70,PARK,ManualOverride,1455,1722609097.99,4,pNodeReporter
1722609101.007416,ned,10.99,-1.3,0,343.98,kayak,gray70,PARK,ManualOverride,1456,1722609101.01,4,pNodeReporter
1722609104.015786,ned,10.83,-1.2,0.02,343.98,kayak,gray70,PARK,ManualOverride,1457,1722609104.02,4,pNodeReporter
1722609107.0269861,ned,10.69,-1.09,0.01,343.98,kayak,gray70,PARK,ManualOverride,1458,1722609107.03,4,pNodeReporter
1722609110.040736,ned,10.58,-0.98,0.01,343.98,kayak,gray70,PARK,ManualOverride,1459,1722609110.04,4,pNodeReporter
1722609113.050056,ned,10.47,-0.87,0.02,343.98,kayak,gray70,PARK,ManualOverride,1460,1722609113.05,4,pNodeReporter
1722609116.060486,ned,10.35,-0.69,0.02,343.98,kayak,gray70,PARK,ManualOverride,1461,1722609116.06,4,pNodeReporter
1722609119.074166,ned,10.21,-0.46,0.02,343.98,kayak,gray70,PARK,ManualOverride,1462,1722609119.07,4,pNodeReporter
