time,data,src
1722605966.554567,vname=abe|range=25.37|age=1.29#vname=ned|range=0.85|age=0.25#vname=oak|range=1.29|age=0.42,pContactMgrV20
1722605967.556107,vname=abe|range=25.38|age=2.29#vname=ned|range=0.80|age=1.25#vname=oak|range=1.28|age=1.42,pContactMgrV20
1722605968.557637,vname=abe|range=25.33|age=0.29#vname=ned|range=0.69|age=2.26#vname=oak|range=1.29|age=2.43,pContactMgrV20
1722605969.561227,vname=abe|range=25.34|age=1.29#vname=ned|range=0.68|age=0.25#vname=oak|range=1.32|age=0.92,pContactMgrV20
1722605970.562217,vname=abe|range=25.34|age=2.29#vname=ned|range=0.60|age=1.25#vname=oak|range=1.32|age=1.92,pContactMgrV20
1722605971.563987,vname=abe|range=25.36|age=3.29#vname=ned|range=0.46|age=2.25#vname=oak|range=1.34|age=0.66,pContactMgrV20
1722605972.562787,vname=abe|range=25.37|age=1.27#vname=ned|range=0.38|age=3.25#vname=oak|range=1.33|age=1.66,pContactMgrV20
1722605973.5644372,vname=abe|range=25.38|age=2.27#vname=ned|range=0.39|age=1.23#vname=oak|range=1.32|age=2.66,pContactMgrV20
1722605974.568507,vname=abe|range=25.37|age=0.26#vname=ned|range=0.31|age=2.23#vname=oak|range=1.30|age=0.64,pContactMgrV20
1722605975.5698872,vname=abe|range=25.37|age=1.27#vname=ned|range=0.29|age=0.23#vname=oak|range=1.29|age=1.65,pContactMgrV20
1722605977.070987,vname=abe|range=25.36|age=2.77#vname=ned|range=0.21|age=1.73#vname=oak|range=1.29|age=0.13,pContactMgrV20
1722605978.071717,vname=abe|range=25.31|age=0.75#vname=ned|range=0.17|age=2.73#vname=oak|range=1.30|age=1.13,pContactMgrV20
1722605979.073097,vname=abe|range=25.29|age=1.00#vname=ned|range=0.14|age=0.72#vname=oak|range=1.31|age=2.13,pContactMgrV20
1722605980.0745971,vname=abe|range=25.28|age=2.00#vname=ned|range=0.12|age=1.72#vname=oak|range=1.32|age=3.13,pContactMgrV20
1722605981.074927,vname=abe|range=25.28|age=3.00#vname=ned|range=0.12|age=2.72#vname=oak|range=1.32|age=1.12,pContactMgrV20
1722605982.076607,vname=abe|range=25.27|age=0.99#vname=ned|range=0.15|age=0.71#vname=oak|range=1.31|age=2.12,pContactMgrV20
1722605983.075557,vname=abe|range=25.30|age=1.99#vname=ned|range=0.17|age=1.71#vname=oak|range=1.28|age=3.12,pContactMgrV20
1722605984.077227,vname=abe|range=25.33|age=3.00#vname=ned|range=0.19|age=2.72#vname=oak|range=1.17|age=1.11,pContactMgrV20
1722605985.0805871,vname=abe|range=25.37|age=0.98#vname=ned|range=0.20|age=0.71#vname=oak|range=1.12|age=2.11,pContactMgrV20
1722605986.0818071,vname=abe|range=25.40|age=1.98#vname=ned|range=0.24|age=1.71#vname=oak|range=1.09|age=3.11,pContactMgrV20
1722605987.080847,vname=abe|range=25.41|age=0.97#vname=ned|range=0.25|age=2.71#vname=oak|range=0.96|age=1.09,pContactMgrV20
1722605988.0824971,vname=abe|range=25.41|age=1.97#vname=ned|range=0.40|age=0.70#vname=oak|range=0.95|age=2.09,pContactMgrV20
1722605989.083967,vname=abe|range=25.42|age=2.97#vname=ned|range=0.42|age=1.70#vname=oak|range=0.94|age=3.09,pContactMgrV20
1722605990.085627,vname=abe|range=25.40|age=0.96#vname=ned|range=0.43|age=2.70#vname=oak|range=0.76|age=1.07,pContactMgrV20
1722605991.087577,vname=abe|range=25.37|age=1.97#vname=ned|range=0.64|age=0.70#vname=oak|range=0.79|age=2.08,pContactMgrV20
1722605992.089687,vname=abe|range=25.35|age=2.97#vname=ned|range=0.66|age=1.70#vname=oak|range=0.82|age=3.08,pContactMgrV20
1722605993.092067,vname=abe|range=25.30|age=0.95#vname=ned|range=0.71|age=2.70#vname=oak|range=0.68|age=1.06,pContactMgrV20
1722605994.093507,vname=abe|range=25.30|age=1.95#vname=ned|range=0.98|age=1.06#vname=oak|range=0.71|age=2.06,pContactMgrV20
1722605995.092977,vname=abe|range=25.28|age=2.95#vname=ned|range=1.02|age=2.06#vname=oak|range=0.73|age=3.06,pContactMgrV20
1722605996.094847,vname=abe|range=25.27|age=0.94#vname=ned|range=1.02|age=3.06#vname=oak|range=0.65|age=1.05,pContactMgrV20
1722605997.096457,vname=abe|range=25.28|age=1.94#vname=ned|range=1.12|age=1.05#vname=oak|range=0.67|age=2.05,pContactMgrV20
1722605998.100847,vname=abe|range=25.28|age=2.95#vname=ned|range=1.16|age=2.06#vname=oak|range=0.69|age=3.06,pContactMgrV20
1722605999.101527,vname=abe|range=25.25|age=0.93#vname=ned|range=1.17|age=3.06#vname=oak|range=0.70|age=1.04,pContactMgrV20
1722606000.103677,vname=abe|range=25.23|age=1.93#vname=ned|range=1.20|age=1.05#vname=oak|range=0.73|age=2.04,pContactMgrV20
1722606001.1044571,vname=abe|range=25.20|age=2.93#vname=ned|range=1.22|age=2.05#vname=oak|range=0.76|age=3.04,pContactMgrV20
1722606002.106657,vname=abe|range=25.19|age=0.92#vname=ned|range=1.23|age=3.05#vname=oak|range=0.82|age=1.03,pContactMgrV20
1722606003.107307,vname=abe|range=25.17|age=1.92#vname=ned|range=1.19|age=1.04#vname=oak|range=0.85|age=2.03,pContactMgrV20
1722606004.1086671,vname=abe|range=25.13|age=2.93#vname=ned|range=1.21|age=2.05#vname=oak|range=0.88|age=3.04,pContactMgrV20
1722606005.1102772,vname=abe|range=25.14|age=0.92#vname=ned|range=1.25|age=3.05#vname=oak|range=0.99|age=1.02,pContactMgrV20
1722606006.1106272,vname=abe|range=25.10|age=1.92#vname=ned|range=1.14|age=1.04#vname=oak|range=1.07|age=2.02,pContactMgrV20
1722606007.110867,vname=abe|range=25.06|age=2.92#vname=ned|range=1.19|age=2.04#vname=oak|range=1.13|age=3.02,pContactMgrV20
1722606008.1106172,vname=abe|range=25.06|age=0.90#vname=ned|range=1.25|age=3.04#vname=oak|range=1.19|age=1.00,pContactMgrV20
1722606009.112387,vname=abe|range=25.04|age=1.90#vname=ned|range=1.14|age=1.02#vname=oak|range=1.27|age=2.00,pContactMgrV20
1722606010.114957,vname=abe|range=25.00|age=2.90#vname=ned|range=1.21|age=2.02#vname=oak|range=1.35|age=3.00,pContactMgrV20
1722606011.116447,vname=abe|range=25.02|age=0.89#vname=ned|range=1.28|age=3.02#vname=oak|range=1.43|age=0.99,pContactMgrV20
1722606012.116027,vname=abe|range=24.99|age=1.89#vname=ned|range=1.20|age=1.02#vname=oak|range=1.49|age=1.99,pContactMgrV20
1722606013.1174471,vname=abe|range=24.98|age=2.90#vname=ned|range=1.26|age=2.03#vname=oak|range=1.55|age=3.00,pContactMgrV20
1722606014.119117,vname=abe|range=25.06|age=0.88#vname=ned|range=1.35|age=3.03#vname=oak|range=1.66|age=0.98,pContactMgrV20
